id,marca_auto,modelo_id,modelo_auto,version_auto,anio_auto,marca_bateria,modelo_bateria,sku_bateria
0,MITSUBISHI,EXPO,EXPO,GASOLINA,2006+,CAPSA,1135 / 13API,1634798 / 1409611
0,MITSUBISHI,EXPO,EXPO,GASOLINA,2006+,ETNA,SD-13 AD / V-13 INV PL,189823X / 1898249
0,MITSUBISHI,EXPO,EXPO,,,CAPSA,13API,1409611
0,MITSUBISHI,EXPO,EXPO,GASOLINA,,BOSCH,NX110-5L,1396012
0,BYD,F0,F0,GASOLINA,2008+,BOSCH,S560D,1102273
0,FAW,F1,F1,GASOLINA,2000-,CAPSA,11TOI / 13TOI,149760X / 1635220
0,FAW,F1,F1,GASOLINA,2000-,ETNA,FF-11 PL / FF-11 PD AD,1845772 / 1898205
0,FAW,F1,F1,GASOLINA,2000-2005,CAPSA,11TOI / 13TOI,149760X / 1635220
0,FAW,F1,F1,GASOLINA,2000-2005,ETNA,FF-11 PL / FF-11 PD AD,1845772 / 1898205
0,FAW,F1,F1,GASOLINA,2006+,CAPSA,11TOI / 13TOI,149760X / 1635220
0,FAW,F1,F1,GASOLINA,2006+,ETNA,FF-11 PL / FF-11 PD AD,1845772 / 1898205
0,FAW,F1,F1,,,CAPSA,13WI,140962X
0,FAW,F1,F1,,,ETNA,FF-11 PL / FF-11 PD AD,1845772 / 1898205
0,FAW,F1,F1,GASOLINA,,BOSCH, 11  NS60L MF/  65B24L,115932/1835882
0,FORD,F150,F150,GASOLINA,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F150,F150,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F150,F150,GASOLINA,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F150,F150,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F150,F150,GASOLINA,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F150,F150,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F150,F150,,,CAPSA,1731P,1635239
0,FORD,F150,F150,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,FORD,F150,F150,GASOLINA,,BOSCH,S560D 7 S570D,1102273 / 1102303
0,FORD,F250,F250,GASOLINA,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F250,F250,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F250,F250,GASOLINA,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F250,F250,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F250,F250,GASOLINA,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F250,F250,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F250,F250,,,CAPSA,1731P,1635239
0,FORD,F250,F250,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,FORD,F250,F250,GASOLINA,,BOSCH,S560D 7 S570D,1102273 / 1102303
0,BYD,F3,F3,GASOLINA,2008+,BOSCH,S560D,1102273
0,FORD,F350,F350,GASOLINA,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F350,F350,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F350,F350,GASOLINA,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F350,F350,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F350,F350,GASOLINA,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F350,F350,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F350,F350,,,CAPSA,1731P,1635239
0,FORD,F350,F350,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,FORD,F350,F350,GASOLINA,,BOSCH,S560D 7 S570D,1102273 / 1102303
0,FAW,F4,F4,GASOLINA,2000-,CAPSA,11TOI / 13TOI,149760X / 1635220
0,FAW,F4,F4,GASOLINA,2000-,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F4,F4,GASOLINA,2000-2005,CAPSA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F4,F4,GASOLINA,2000-2005,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F4,F4,GASOLINA,2006+,CAPSA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F4,F4,GASOLINA,2006+,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F4,F4,,,CAPSA,13WI,140962X
0,FAW,F4,F4,,,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F4,F4,GASOLINA,,BOSCH, 11  NS60LS/  65B24LS,115940/1835890
0,FAW,F5,F5,GASOLINA,2000-,CAPSA,11TOI / 13TOI,149760X / 1635220
0,FAW,F5,F5,GASOLINA,2000-,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F5,F5,GASOLINA,2000-2005,CAPSA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F5,F5,GASOLINA,2000-2005,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F5,F5,GASOLINA,2006+,CAPSA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F5,F5,GASOLINA,2006+,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F5,F5,,,CAPSA,13WI,140962X
0,FAW,F5,F5,,,ETNA,HL - 11  PRO / FF- 11 PD AD,222275 / 1898205
0,FAW,F5,F5,GASOLINA,,BOSCH, 11  NS60LS/  65B24LS,115940/1835890
0,FORD,F6000,F6000,GASOLINA,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F6000,F6000,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F6000,F6000,GASOLINA,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F6000,F6000,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F6000,F6000,GASOLINA,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F6000,F6000,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F6000,F6000,,,CAPSA,1731P,1635239
0,FORD,F6000,F6000,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,FORD,F6000,F6000,GASOLINA,,BOSCH,S560D 7 S570D,1102273 / 1102303
0,FORD,F800,F800,GASOLINA,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F800,F800,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F800,F800,GASOLINA,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F800,F800,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F800,F800,GASOLINA,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F800,F800,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F800,F800,,,CAPSA,1731P,1635239
0,FORD,F800,F800,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,FORD,F800,F800,GASOLINA,,BOSCH,S560D 7 S570D,1102273 / 1102303
0,FORD,F8000,F8000,GASOLINA,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F8000,F8000,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F8000,F8000,GASOLINA,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F8000,F8000,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F8000,F8000,GASOLINA,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,F8000,F8000,GASOLINA,2006+,ETNA,W-13 AD / S-1215 PL,1898221 / 1845802
0,FORD,F8000,F8000,,,CAPSA,1731P,1635239
0,FORD,F8000,F8000,,,ETNA,W-13 AD / S-1215 PL,1898221 / 1845799
0,FORD,F8000,F8000,GASOLINA,,BOSCH,S560D 7 S570D,1102273 / 1102303
0,CHERY,FACE,FACE,GASOLINA,2010+,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,ISUZU,FARGO,FARGO,DIESEL,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,ISUZU,FARGO,FARGO,DIESEL,2000-,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,ISUZU,FARGO,FARGO,DIESEL,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,ISUZU,FARGO,FARGO,DIESEL,2000-2005,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,ISUZU,FARGO,FARGO,DIESEL,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,ISUZU,FARGO,FARGO,DIESEL,2006+,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,ISUZU,FARGO,FARGO,,,CAPSA,15APCG,1497588
0,ISUZU,FARGO,FARGO,,,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,ISUZU,FARGO,FARGO,DIESEL,,BOSCH,NX110-5L / NX120-7L,1396012 / 1181645
0,DAIHATSU,FEROZA,FEROZA,GASOLINA,2000-,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,FEROZA,FEROZA,GASOLINA,2000-,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,FEROZA,FEROZA,GASOLINA,2000-2005,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,FEROZA,FEROZA,GASOLINA,2000-2005,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,FEROZA,FEROZA,GASOLINA,2006+,CAPSA,10FDI / 13TODI,1511653 / 1634771
0,DAIHATSU,FEROZA,FEROZA,GASOLINA,2006+,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,FEROZA,FEROZA,,,ENERJET,11D56,1839608
0,DAIHATSU,FEROZA,FEROZA,,,CAPSA,13TOI,1635220
0,DAIHATSU,FEROZA,FEROZA,,,ETNA,HL-11 PRO / FF-13 PD AD,222275 / 1981196
0,DAIHATSU,FEROZA,FEROZA,GASOLINA,,BOSCH, 11  NS60L MF/  65B24L,115932/1835886
0,FORD,FESTIVA,FESTIVA,GASOLINA,2000-,CAPSA,11WI / 13WI,1409603 / 140962X
0,FORD,FESTIVA,FESTIVA,GASOLINA,2000-,ETNA,W-11 AD / W-13 AD,1898213 / 1898221
0,FORD,FESTIVA,FESTIVA,DIESEL,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,FESTIVA,FESTIVA,DIESEL,2000-,ETNA,V13Z INV PRO/FH1215 PRO,512338 / 410136
0,FORD,FESTIVA,FESTIVA,GASOLINA,2000-2005,CAPSA,11WI / 13WI,1409603 / 140962X
0,FORD,FESTIVA,FESTIVA,GASOLINA,2000-2005,ETNA,W-11 AD / W-13 AD,1898213 / 1898221
0,FORD,FESTIVA,FESTIVA,GASOLINA,2006+,CAPSA,11WI / 13WI,1409603 / 140962X
0,FORD,FESTIVA,FESTIVA,GASOLINA,2006+,ETNA,W-11 AD / W-13 AD,1898213 / 1898221
0,FORD,FESTIVA,FESTIVA,,,ENERJET,13W75,1839632
0,FORD,FESTIVA,FESTIVA,,,CAPSA,11WI,1409603
0,FORD,FESTIVA,FESTIVA,,,ETNA,W-11 AD / W-13 AD,44079 / 1898221
0,FORD,FESTIVA,FESTIVA,DIESEL,,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,FESTIVA,FESTIVA,DIESEL,,ETNA,V13Z INV PRO/FH1215 PRO,512338 / 410136
0,FORD,FESTIVA,FESTIVA,DIESEL,,BOSCH,  S455D /  S560D,118315X /  1102273
0,NISSAN,FIERA,FIERA,GASOLINA,2000-,CAPSA,11AP / 13AP,1888234 / 1497561
0,NISSAN,FIERA,FIERA,GASOLINA,2000-,ETNA,V-13 PL / V-13 INV PRO,1845802 / 512338
0,NISSAN,FIERA,FIERA,GASOLINA,2000+,CAPSA,11AP / 13AP,1888234 / 1497561
0,NISSAN,FIERA,FIERA,GASOLINA,2000+,ETNA,V-13 PRO  / V-13 INV PRO,222291 / 512338
0,NISSAN,FIERA,FIERA,,,ENERJET,13S85 / 13SB84,1839616
0,NISSAN,FIERA,FIERA,,,CAPSA,15APCG,1497588
0,NISSAN,FIERA,FIERA,,,ETNA,V-13 PL / V-13 INV PRO,1845802 / 512338
0,NISSAN,FIERA,FIERA,GASOLINA,,BOSCH,NX110-5 / NX110-5L,1382713 / 1396013
0,FORD,FIESTA,FIESTA,GASOLINA,2000-,CAPSA,11WI / 13WI,1409603 / 140962X
0,FORD,FIESTA,FIESTA,GASOLINA,2000-,ETNA,W-11 AD / W-13 AD,1898213 / 1898221
0,FORD,FIESTA,FIESTA,DIESEL,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,FIESTA,FIESTA,DIESEL,2000-,ETNA,V13Z INV PRO/FH1215 PRO,512338 / 410136
0,FORD,FIESTA,FIESTA,GASOLINA,2000-2005,CAPSA,11WI / 13WI,1409603 / 140962X
0,FORD,FIESTA,FIESTA,GASOLINA,2000-2005,ETNA,W-11 AD / W-13 AD,1898213 / 1898221
0,FORD,FIESTA,FIESTA,GASOLINA,2006+,CAPSA,11WI / 13WI,1409603 / 140962X
0,FORD,FIESTA,FIESTA,GASOLINA,2006+,ETNA,W-11 AD / W-13 AD,1898213 / 1898221
0,FORD,FIESTA,FIESTA,,,ENERJET,13W75,1839632
0,FORD,FIESTA,FIESTA,,,CAPSA,11WI,1409603
0,FORD,FIESTA,FIESTA,,,ETNA,W-11 AD / W-13 AD,44079 / 1898221
0,FORD,FIESTA,FIESTA,DIESEL,,CAPSA,13AP / 15APCG,1497561 / 1497588
0,FORD,FIESTA,FIESTA,DIESEL,,ETNA,V13Z INV PRO/FH1215 PRO,512338 / 410136
0,FORD,FIESTA,FIESTA,DIESEL,,BOSCH,  S455D /  S560D,118315X /  1102273
0,FIAT,FIORINO,FIORINO,GASOLINA,2000-,BOSCH,S455D,118315X
0,HONDA,FIT,FIT,GASOLINA,2000-,CAPSA,10FDI,1511653
0,HONDA,FIT,FIT,GASOLINA,2000-2003,CAPSA,10FDI,1511653
0,HONDA,FIT,FIT,GASOLINA,2004-2005,CAPSA,10FDI,1511653
0,HONDA,FIT,FIT,GASOLINA,2004-2005,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HONDA,FIT,FIT,GASOLINA,2006+,CAPSA,10FDI,1511653
0,HONDA,FIT,FIT,GASOLINA,2006+,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,GREAT WALL,FLORID,FLORID,GASOLINA,2000-,CAPSA,11TOI / 13TOI,149760X / 1635220
0,GREAT WALL,FLORID,FLORID,GASOLINA,2000-,ETNA,W13Z PRO / AD / PL,222305 / 1898221 / 1845799
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-,BOSCH,S455D,118315X
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-,ETNA,W-13 AD / S-1215 PL,1898221  / 1845802
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-2005,BOSCH,S455D,118315X
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-2005,ETNA,W-13 AD / S-1215 PL,1898221  / 1845802
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-2010,CAPSA,13WI / 15MBI,140962X / 1497596
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-2010,ETNA,W-13 AD / S-1215 PL,1898221  / 1845802
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2000-2010,BOSCH,S455D,118315X
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2011+,CAPSA,13WI / 15MBI,140962X / 1497596
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,2011+,ETNA,W-13 AD / S-1215 PL,1898221  / 1845802
0,RENAULT,FLUENCE,FLUENCE,,,BOSCH,  S455D,118315X
0,RENAULT,FLUENCE,FLUENCE,GASOLINA,,BOSCH,  S455D,118315X
0,SUBARU,FORESTER,FORESTER,GASOLINA,2000-,CAPSA,1135 / 13WI,1634798 / 140962X
0,SUBARU,FORESTER,FORESTER,GASOLINA,2000-,ETNA,SD- 13 PL / W-13 PL,189823X / 1845799
0,SUBARU,FORESTER,FORESTER,GASOLINA,2000-2005,CAPSA,1135 / 13WI,1634798 / 140962X
0,SUBARU,FORESTER,FORESTER,GASOLINA,2000-2005,ETNA,SD- 13 PL / W-13 PL,189823X / 1845799
0,SUBARU,FORESTER,FORESTER,GASOLINA,2006+,CAPSA,1135 / 13WI,1634798 / 140962X
0,SUBARU,FORESTER,FORESTER,GASOLINA,2006+,ETNA,SD- 13 PL / W-13 PL / S1215 PL,189823X / 1845799 / 1845802
0,SUBARU,FORESTER,FORESTER,GASOLINA,,BOSCH,S560DH,1102281
0,SUBARU,FORESTER,FORESTER,,,ENERJET,11W63  /  13W75,1862928 - 1839632
0,SUBARU,FORESTER,FORESTER,,,BOSCH,  S560DH,1102281
0,SUBARU,FORESTER,FORESTER,,,CAPSA,1135,1634798
0,SUBARU,FORESTER,FORESTER,,,ETNA,SD- 13 PL / W-13 PL,189823X / 1845780
0,Land-Rover,"FREELANDER (BASE AUTOMA, SE, SPORT)","FREELANDER (BASE AUTOMA, SE, SPORT)",GASOLINA,,BOSCH,S570D ,1102303
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",GASOLINA,2000-,CAPSA,15MBI,1497596
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",GASOLINA,2000-,ETNA,S-1215 EMPL ,1845802
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",GASOLINA,2000-2005,ETNA,S-1215 EMPL ,1845802
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",GASOLINA,2006+,CAPSA,15MBI,1497596
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",GASOLINA,2006+,ETNA,S-1215 EMPL ,1845802
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",,,ENERJET,15MB90,1862936
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",,,CAPSA,15APCG,1497588
0,Land-Rover,FREELANDERBASEAUTOMASESPORT,"FREELANDER (BASE AUTOMA, SE, SPORT)",,,ETNA,S-1215 PL ,1845799
0,SUZUKI,FRONTE,FRONTE,GASOLINA,2000-,CAPSA,10FDI / 11TODI,1511653 / 163478X
0,SUZUKI,FRONTE,FRONTE,GASOLINA,2000-,ETNA,HL11PRO / FF11PRO ,222275 / 512311
0,SUZUKI,FRONTE,FRONTE,,,ENERJET,11D56,1839608
0,SUZUKI,FRONTE,FRONTE,,,CAPSA,11TODI,163478X
0,NISSAN,FRONTIER,FRONTIER,DIESEL,2000-,CAPSA,15APCG,1497588
0,NISSAN,FRONTIER,FRONTIER,DIESEL,2000-,ETNA,FH1215 PRO,410136
0,NISSAN,FRONTIER,FRONTIER,DIESEL,2000-2005,CAPSA,15APCG,1497588
0,NISSAN,FRONTIER,FRONTIER,DIESEL,2000-2005,ETNA,FH1215 PRO,410136
0,NISSAN,FRONTIER,FRONTIER,DIESEL,2006+,CAPSA,15APCG,1497588
0,NISSAN,FRONTIER,FRONTIER,DIESEL,2006+,ETNA,FH1215 PRO,410136
0,NISSAN,FRONTIER,FRONTIER,,,BOSCH,  NX120-7L.,1181645
0,NISSAN,FRONTIER,FRONTIER,DIESEL,,BOSCH,NX120-7L.,1181645
0,NISSAN,FRONTIER,FRONTIER,DIESEL,,BOSCH,  NX120-7L.,1181645
0,MITSUBISHI,FUSO/ROSA,FUSO / ROSA,DIESEL,,BOSCH, NX110-5L / NX120-7L,1396013 / 1181645
0,MITSUBISHI,FUSOROSA,FUSO / ROSA,DIESEL,2000-,CAPSA,15APCG,1497588
0,MITSUBISHI,FUSOROSA,FUSO / ROSA,DIESEL,2000-,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,MITSUBISHI,FUSOROSA,FUSO / ROSA,DIESEL,2000-2005,CAPSA,15APCG,1497588
0,MITSUBISHI,FUSOROSA,FUSO / ROSA,DIESEL,2000-2005,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,MITSUBISHI,FUSOROSA,FUSO / ROSA,DIESEL,2006+,CAPSA,15APCG,1497588
0,MITSUBISHI,FUSOROSA,FUSO / ROSA,DIESEL,2006+,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,MITSUBISHI,FUSOROSA,FUSO / ROSA,,,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,MITSUBISHI,GALANT,GALANT,GASOLINA,2000-,CAPSA,1135 / 13WI,1634798 / 140962X
0,MITSUBISHI,GALANT,GALANT,GASOLINA,2000-,ETNA,W-13 PL / SD-13 AD,1845780 / 189823X
0,MITSUBISHI,GALANT,GALANT,GASOLINA,2000-2005,CAPSA,1135 / 13WI,1634798 / 140962X
0,MITSUBISHI,GALANT,GALANT,GASOLINA,2000-2005,ETNA,W-13 PL / SD-13 AD,1845780 / 189823X
0,MITSUBISHI,GALANT,GALANT,GASOLINA,2006+,CAPSA,1135 / 13WI,1634798 / 140962X
0,MITSUBISHI,GALANT,GALANT,GASOLINA,2006+,ETNA,W-13 PL / SD-13 AD,1845780 / 189823X
0,MITSUBISHI,GALANT,GALANT,,,ETNA,W-13 PL / SD-13 AD,1845780 / 189823X
0,MITSUBISHI,GALANT,GALANT,GASOLINA,,BOSCH,  S560D,1102273
0,MITSUBISHI,GALANT 3.8L,GALANT 3.8L,DIESEL,,BOSCH, NX110-5L / NX120-7L,1396013 / 1181645
0,MITSUBISHI,GALANT38L,GALANT 3.8L,DIESEL,2000-,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,MITSUBISHI,GALANT38L,GALANT 3.8L,DIESEL,2000-2005,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,MITSUBISHI,GALANT38L,GALANT 3.8L,DIESEL,2006+,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,MITSUBISHI,GALANT38L,GALANT 3.8L,,,ETNA,V-13 PRO / FH-1215 INV PRO,222291 / 222364
0,HYUNDAI,GALLOPER,GALLOPER,DIESEL,2000-,CAPSA,15APCG / 1731P,1497588 / 1635239
0,HYUNDAI,GALLOPER,GALLOPER,DIESEL,2000-,ETNA,V-13 INV PRO / FH-1215 INV PRO ,512338 / 222364
0,HYUNDAI,GALLOPER,GALLOPER,DIESEL,2000-2005,CAPSA,15APCG / 1731P,1497588 / 1635239
0,HYUNDAI,GALLOPER,GALLOPER,DIESEL,2000-2005,ETNA,V-13 PL / FH-1215 INV PRO,222291 / 222364
0,HYUNDAI,GALLOPER,GALLOPER,DIESEL,2006+,CAPSA,15APCG / 1731P,1497588 / 1635239
0,HYUNDAI,GALLOPER,GALLOPER,DIESEL,2006+,ETNA,V-13 PL / FH-1215 INV PRO,222291 / 222364
0,HYUNDAI,GALLOPER,GALLOPER,DIESEL,2006+,ETNA,V-13 PL / FH-1215 INV PRO ,222291 / 222364
0,HYUNDAI,GALLOPER,GALLOPER,,,CAPSA,15APCG,1497588
0,HYUNDAI,GALLOPER,GALLOPER,,,ETNA,V-13 PL / FH-1215 INV PRO /FH1215 INV PL,222291 / 222364
0,HYUNDAI,GALLOPER,GALLOPER,GASOLINA,,BOSCH,NX110-5 / NX120-7,1382713 / 1181637
0,ISUZU,GEMINI,GEMINI,DIESEL,2000-,CAPSA,13AP / 15APCG,1497561 / 1497588
0,ISUZU,GEMINI,GEMINI,DIESEL,2000-,ETNA,FF-11  A/D PL / FF- 11 PRO,1845772/ 512311
0,ISUZU,GEMINI,GEMINI,DIESEL,2000-2005,CAPSA,13AP / 15APCG,1497561 / 1497588
0,ISUZU,GEMINI,GEMINI,DIESEL,2000-2005,ETNA,FF-11  A/D PL / FF- 11 PRO,1845772/ 512311
0,ISUZU,GEMINI,GEMINI,DIESEL,2006+,CAPSA,13AP / 15APCG,1497561 / 1497588
0,ISUZU,GEMINI,GEMINI,DIESEL,2006+,ETNA,FF-11  A/D PL / FF- 11 PRO,1845772/ 512311
0,ISUZU,GEMINI,GEMINI,,,CAPSA,15APCGI,1409638
0,ISUZU,GEMINI,GEMINI,,,ETNA,FF-11  A/D PL / FF- 11 PRO,1845772/ 512311
0,ISUZU,GEMINI,GEMINI,DIESEL,,BOSCH,65B24LS,1835890
0,HYUNDAI,GENESIS,GENESIS,GASOLINA,2000-,CAPSA,15MBI,1497596
0,HYUNDAI,GENESIS,GENESIS,GASOLINA,2000-,ETNA,W-13 PRO,222305
0,HYUNDAI,GENESIS,GENESIS,GASOLINA,2000+,CAPSA,15MBI,1497596
0,HYUNDAI,GENESIS,GENESIS,GASOLINA,2000+,ETNA,W-13 PRO,222305
0,HYUNDAI,GENESIS,GENESIS,,,ETNA,W-13 PRO,222305
0,HYUNDAI,GENESIS,GENESIS,,,CAPSA,15MBI,1497596
0,HYUNDAI,GENESIS,GENESIS,GASOLINA,,BOSCH,  S560D,1102273
0,SUZUKI,GNOMADE,G. NOMADE,GASOLINA,2005+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2000-,ETNA,W-13 PRO / AD / S-1215  PRO / PL,222305 / 1898221 / 512303 / 1845802
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2000-2007,CAPSA,13WI / 15MBI,140962X / 1497596
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2000-2007,ETNA,W-13 PRO / AD / S-1215  PRO / PL,222305 / 1898221 / 512303 / 1845802
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2008-2013,CAPSA,13WI / 15MBI,140962X / 1497596
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2008-2013,ETNA,W-13 PRO / AD / S-1215  PRO / PL,222305 / 1898221 / 512303 / 1845802
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2008-2013,BOSCH,S560D,1102273
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2013+,CAPSA,13WI / 15MBI,140962X / 1497596
0,VOLKSWAGEN,GOL,GOL,GASOLINA,2013+,ETNA,W-13 PRO / AD / S-1215  PRO / PL,222305 / 1898221 / 512303 / 1845802
0,VOLKSWAGEN,GOL,GOL,,,ENERJET,15MB90,1862936
